6829,0,0,0.000000,0.000000,0.000000,0
6847,0,0,0.000000,0.000000,0.000000,0
6865,0,0,0.000000,0.000000,0.000000,0
6884,0,0,0.000000,0.000000,0.000000,0
6903,0,0,0.000000,0.000000,0.000000,0
6921,0,0,0.000000,0.000000,0.000000,0
6939,0,0,0.000000,0.000000,0.000000,0
6958,0,0,0.000000,0.000000,0.000000,0
6976,0,0,0.000000,0.000000,0.000000,0
6994,0,0,0.000000,0.000000,0.000000,0
7013,0,0,0.000000,0.000000,0.000000,0
7031,0,0,0.000000,0.000000,0.000000,0
7049,0,0,0.000000,0.000000,0.000000,0
7069,0,0,0.000000,0.000000,0.000000,0
7087,0,0,0.000000,0.000000,0.000000,0
7105,0,0,0.000000,0.000000,0.000000,0
7123,0,0,0.000000,0.000000,0.000000,0
7141,0,0,0.000000,0.000000,0.000000,0
7159,0,0,0.000000,0.000000,0.000000,0
7177,0,0,0.000000,0.000000,0.000000,0
7195,0,0,0.000000,0.000000,0.000000,0
7213,0,0,0.000000,0.000000,0.000000,0
7231,0,0,0.000000,0.000000,0.000000,0
7249,0,0,0.000000,0.000000,0.000000,0
7268,0,0,0.000000,0.000000,0.000000,0
7286,0,0,0.000000,0.000000,0.000000,0
7306,0,0,0.000000,0.000000,0.000000,0
7324,0,0,0.000000,0.000000,0.000000,0
7342,0,0,0.000000,0.000000,0.000000,0
7360,0,0,0.000000,0.000000,0.000000,0
7378,0,0,0.000000,0.000000,0.000000,0
7396,0,0,0.000000,0.000000,0.000000,0
7414,0,0,0.000000,0.000000,0.000000,0
7432,0,0,0.000000,0.000000,0.000000,0
7450,0,0,0.000000,0.000000,0.000000,0
7468,0,0,0.000000,0.000000,0.000000,0
7486,0,0,0.000000,0.000000,0.000000,0
7504,0,0,0.000000,0.000000,0.000000,0
7522,0,0,0.000000,0.000000,0.000000,0
7542,0,0,0.000000,0.000000,0.000000,0
7560,0,0,0.000000,0.000000,0.000000,0
7578,0,0,0.000000,0.000000,0.000000,0
