v_cmd,omega,t,torque
-22.676470588235293,-22.660403205838264,0.6869855839759111,-0.011798995546996593
-22.676470588235293,-22.660403205838264,0.7004776669782586,-0.02535199373960495
-22.676470588235293,-22.660403205838264,0.7189693750115111,-0.030457014217972755
-22.676470588235293,-22.660403205838264,0.7334151249960996,-0.006314943078905344
-22.676470588235293,-22.660403205838264,0.7467859589960426,-0.02588544972240925
-22.676470588235293,-22.660403205838264,0.760098917002324,-0.03278513625264168
-22.676470588235293,-22.660403205838264,0.7748732499894686,-0.011566510424017906
-22.676470588235293,-22.660403205838264,0.7887702499865554,-0.027129612863063812
-22.676470588235293,-22.660403205838264,0.8022265419713221,-0.030625512823462486
-22.676470588235293,-22.660403205838264,0.8150243749842048,-0.012611450627446175
-22.676470588235293,-22.660403205838264,0.8287852089852095,-0.021475447341799736
-22.676470588235293,-22.660403205838264,0.8435680419788696,-0.02566395327448845
-22.676470588235293,-22.660403205838264,0.8570403750054538,-0.008071951568126678
-22.676470588235293,-22.660403205838264,0.8699189589824528,-0.01834152452647686
-22.676470588235293,-22.660403205838264,0.8831551249604672,-0.03761332109570503
-22.676470588235293,-22.660403205838264,0.8965508749824949,-0.020501570776104927
-22.676470588235293,-22.660403205838264,0.9098249590024352,-0.006143121048808098
-22.676470588235293,-22.660403205838264,0.9225853749667294,-0.02545129880309105
-22.676470588235293,-22.660403205838264,0.9355627920012921,-0.030819449573755264
-22.676470588235293,-22.660403205838264,0.9485811669728719,-0.012982896529138088
-22.676470588235293,-22.660403205838264,0.9615045419777744,-0.02289256826043129
-22.676470588235293,-22.660403205838264,0.9744974999921396,-0.029518958181142807
-22.676470588235293,-22.660403205838264,0.9873544999863952,-0.011600879952311516
-22.676470588235293,-22.660403205838264,0.9998121669632383,-0.006997377146035433
-22.676470588235293,-22.660403205838264,1.0121546249720268,-0.030524617061018944
-22.676470588235293,-22.660403205838264,1.0244752090075053,-0.03270524740219116
-22.676470588235293,-22.660403205838264,1.036976708972361,-0.014057349413633347
-22.676470588235293,-22.660403205838264,1.0488263340084814,-0.0244245957583189
-22.676470588235293,-22.660403205838264,1.0614997500088066,-0.03518903627991676
-22.676470588235293,-22.660403205838264,1.0740392919979058,-0.019025979563593864
-22.676470588235293,-22.660403205838264,1.086678874969948,-0.008316120132803917
-22.676470588235293,-22.660403205838264,1.1003491670126095,-0.0343148447573185
-22.676470588235293,-22.660403205838264,1.114400416961871,-0.02899535745382309
-22.676470588235293,-22.660403205838264,1.1287807920016348,-0.008793309330940247
-22.676470588235293,-22.660403205838264,1.141811667010188,-0.02763492614030838
-22.676470588235293,-22.660403205838264,1.1542343749897555,-0.03120713122189045
-22.676470588235293,-22.660403205838264,1.167680584010668,-0.015168620273470879
-22.676470588235293,-22.660403205838264,1.1808463750057854,-0.02227955497801304
-22.676470588235293,-22.660403205838264,1.1939070419757627,-0.028465036302804947
-22.676470588235293,-22.660403205838264,1.207467500003986,-0.010555261746048927
-22.676470588235293,-22.660403205838264,1.2204338340088725,-0.010548071935772896
-22.676470588235293,-22.660403205838264,1.2327299999888055,-0.03455410152673721
-22.676470588235293,-22.660403205838264,1.245266542013269,-0.03398576006293297
-22.676470588235293,-22.660403205838264,1.2576126669882797,-0.014184016734361649
-22.676470588235293,-22.660403205838264,1.2700090419966727,-0.023796265944838524
-22.676470588235293,-22.660403205838264,1.2846776669612154,-0.025470199063420296
-22.676470588235293,-22.660403205838264,1.2982896249741316,-0.012615022249519825
-22.676470588235293,-22.660403205838264,1.31114612496458,-0.018664494156837463
-22.676470588235293,-22.660403205838264,1.3239661249681376,-0.03642198443412781
-22.676470588235293,-22.660403205838264,1.3373146670055576,-0.018563617020845413
-22.676470588235293,-22.660403205838264,1.3500895840115845,-0.0040198275819420815
-22.676470588235293,-22.660403205838264,1.3643608749844134,-0.03334297984838486
-22.676470588235293,-22.660403205838264,1.3770751669653691,-0.02905089780688286
-22.676470588235293,-22.660403205838264,1.3923617919790559,-0.008187049999833107
-22.676470588235293,-22.660403205838264,1.4080522920121439,-0.03418642282485962
-22.676470588235293,-22.660403205838264,1.4205472089815885,-0.03391946107149124
-22.676470588235293,-22.660403205838264,1.434004083974287,-0.01526518352329731
-22.676470588235293,-22.660403205838264,1.4467327499878593,-0.02691790834069252
-22.676470588235293,-22.660403205838264,1.4586511669913307,-0.03099929727613926
-22.676470588235293,-22.660403205838264,1.471547708963044,-0.011177039705216885
-22.676470588235293,-22.660403205838264,1.4838777089607902,-0.008568628691136837
-22.676470588235293,-22.660403205838264,1.496241791988723,-0.03484111279249191
-22.676470588235293,-22.660403205838264,1.5082731249858625,-0.032697729766368866
-22.676470588235293,-22.660403205838264,1.5205901669687591,-0.013595457188785076
-22.676470588235293,-22.660403205838264,1.5330170000088401,-0.023056095466017723
-22.676470588235293,-22.660403205838264,1.5455536670051515,-0.03234950825572014
-22.676470588235293,-22.660403205838264,1.5579134589643218,-0.017581632360816002
-22.676470588235293,-22.660403205838264,1.570283000008203,-0.006090826820582151
-22.676470588235293,-22.660403205838264,1.584472624992486,-0.0351397804915905
-22.676470588235293,-22.660403205838264,1.5981044590007514,-0.031083866953849792
-22.676470588235293,-22.660403205838264,1.6104430420091376,-0.011344089172780514
-22.676470588235293,-22.660403205838264,1.624106083996594,-0.02659648284316063
-22.676470588235293,-22.660403205838264,1.636619291966781,-0.02647545374929905
-22.676470588235293,-22.660403205838264,1.6498345420113765,-0.013247967697679996
-22.676470588235293,-22.660403205838264,1.6641921249683946,-0.02226366102695465
-22.676470588235293,-22.660403205838264,1.6780004589818418,-0.02629517763853073
-22.676470588235293,-22.660403205838264,1.6927511669928208,-0.010491324588656425
-22.676470588235293,-22.660403205838264,1.7067884170101024,-0.022301798686385155
-22.676470588235293,-22.660403205838264,1.719653958978597,-0.036911725997924805
-22.676470588235293,-22.660403205838264,1.7333827500115149,-0.01774033159017563
-22.676470588235293,-22.660403205838264,1.7471286669606343,-0.008387625217437744
-22.676470588235293,-22.660403205838264,1.761112249980215,-0.03613928705453873
-22.676470588235293,-22.660403205838264,1.7747306249802932,-0.02573440596461296
-22.676470588235293,-22.660403205838264,1.7890676250099204,-0.005890646018087864
-22.676470588235293,-22.660403205838264,1.8033832499640994,-0.03414880111813545
-22.676470588235293,-22.660403205838264,1.8162577920011245,-0.03427734225988388
-22.676470588235293,-22.660403205838264,1.8342481669969857,-0.003577111754566431
-22.676470588235293,-22.660403205838264,1.8473540419945493,-0.03222179040312767
-22.676470588235293,-22.660403205838264,1.8608908340102062,-0.03203907981514931
-22.676470588235293,-22.660403205838264,1.8736287920037284,-0.012445840984582901
-22.676470588235293,-22.660403205838264,1.8868197089759633,-0.023168450221419334
-22.676470588235293,-22.660403205838264,1.899476999999024,-0.025188159197568893
-22.676470588235293,-22.660403205838264,1.9124157920014113,-0.008498157374560833
-22.676470588235293,-22.660403205838264,1.924549583985936,-0.015505023300647736
-22.676470588235293,-22.660403205838264,1.9370769590022974,-0.03527369350194931
-22.676470588235293,-22.660403205838264,1.9511530839954503,-0.02690376341342926
-22.676470588235293,-22.660403205838264,1.963490041962359,-0.008697078563272953
-22.676470588235293,-22.660403205838264,1.9765810839598998,-0.024855826050043106
-22.676470588235293,-22.660403205838264,1.989409458998125,-0.029325958341360092
-22.676470588235293,-22.660403205838264,2.0023979590041563,-0.010959899052977562
-22.676470588235293,-22.660403205838264,2.0146343749947846,-0.020430417731404305
-22.676470588235293,-22.660403205838264,2.027143666986376,-0.03668368607759476
-22.676470588235293,-22.660403205838264,2.039352166990284,-0.025358499959111214
-22.676470588235293,-22.660403205838264,2.0516732090036385,-0.012955225072801113
-22.676470588235293,-22.660403205838264,2.0639063749695197,-0.028747105970978737
-22.676470588235293,-22.660403205838264,2.0765053749782965,-0.026542076840996742
-22.676470588235293,-22.660403205838264,2.089834709011484,-0.012956256046891212
-22.676470588235293,-22.660403205838264,2.1034176669782028,-0.021478326991200447
-22.676470588235293,-22.660403205838264,2.1161624169908464,-0.03512518107891083
-22.676470588235293,-22.660403205838264,2.1299792919890024,-0.015999048948287964
-22.676470588235293,-22.660403205838264,2.1430934589589015,-0.010167212225496769
-22.676470588235293,-22.660403205838264,2.156894417013973,-0.03795405477285385
-22.676470588235293,-22.660403205838264,2.168932208965998,-0.03346868231892586
-22.676470588235293,-22.660403205838264,2.1838904169853777,-0.009323041886091232
-22.676470588235293,-22.660403205838264,2.197525749972556,-0.02668767236173153
-22.676470588235293,-22.660403205838264,2.2104794170008972,-0.030373407527804375
-22.676470588235293,-22.660403205838264,2.2236435000086203,-0.016467852517962456
-22.676470588235293,-22.660403205838264,2.2359619589988142,-0.02150433510541916
-22.676470588235293,-22.660403205838264,2.248203458962962,-0.03905683383345604
-22.676470588235293,-22.660403205838264,2.260347292001825,-0.02636619657278061
-22.676470588235293,-22.660403205838264,2.2724847919889726,-0.008045593276619911
-22.676470588235293,-22.660403205838264,2.285067541990429,-0.02708493545651436
-22.676470588235293,-22.660403205838264,2.299671958957333,-0.03003562241792679
-22.676470588235293,-22.660403205838264,2.3131460419972427,-0.014583848416805267
-22.676470588235293,-22.660403205838264,2.3256275840103626,-0.02607726864516735
-22.676470588235293,-22.660403205838264,2.338488999987021,-0.029119323939085007
-22.676470588235293,-22.660403205838264,2.352691792009864,-0.010503603145480156
-22.676470588235293,-22.660403205838264,2.367600458965171,-0.020122192800045013
-22.676470588235293,-22.660403205838264,2.3813402089872397,-0.028998754918575287
-22.676470588235293,-22.660403205838264,2.394773666979745,-0.011181486770510674
-22.676470588235293,-22.660403205838264,2.408572791959159,-0.01312202587723732
-22.676470588235293,-22.660403205838264,2.420996208966244,-0.034320056438446045
-22.676470588235293,-22.660403205838264,2.4332638749619946,-0.03362160176038742
-22.676470588235293,-22.660403205838264,2.4456573339994065,-0.014795718714594841
-22.676470588235293,-22.660403205838264,2.457946333975997,-0.021320195868611336
-22.676470588235293,-22.660403205838264,2.4703046249924228,-0.02877214178442955
-22.676470588235293,-22.660403205838264,2.482577708957251,-0.014386937022209167
-22.676470588235293,-22.660403205838264,2.4948046669596806,-0.007838567718863487
-22.676470588235293,-22.660403205838264,2.5062469170079567,-0.02677236869931221
-22.676470588235293,-22.660403205838264,2.518515584000852,-0.030841339379549026
-22.676470588235293,-22.660403205838264,2.530746917007491,-0.013397663831710815
-22.676470588235293,-22.660403205838264,2.5420939999748953,-0.015970343723893166
-22.676470588235293,-22.660403205838264,2.554617541958578,-0.03668186068534851
-22.676470588235293,-22.660403205838264,2.5676314999582246,-0.023845184594392776
-22.676470588235293,-22.660403205838264,2.580506333964877,-0.007646349258720875
-22.676470588235293,-22.660403205838264,2.5934075000113808,-0.02892802655696869
-22.676470588235293,-22.660403205838264,2.6066028749919496,-0.03163295239210129
-22.676470588235293,-22.660403205838264,2.6189688749727793,-0.014029654674232006
-22.676470588235293,-22.660403205838264,2.6311879589920864,-0.020262066274881363
-22.676470588235293,-22.660403205838264,2.6429873749730177,-0.03661166504025459
-22.676470588235293,-22.660403205838264,2.6553469999926165,-0.023384639993309975
-22.676470588235293,-22.660403205838264,2.667907416995149,-0.007981307804584503
-22.676470588235293,-22.660403205838264,2.6816019169637,-0.028964411467313766
-22.676470588235293,-22.660403205838264,2.694838916999288,-0.032689183950424194
-22.676470588235293,-22.660403205838264,2.707948083989322,-0.016587110236287117
-22.676470588235293,-22.660403205838264,2.721833416959271,-0.027754954993724823
-22.676470588235293,-22.660403205838264,2.7348021249636076,-0.029809685423970222
-22.676470588235293,-22.660403205838264,2.7494472499820404,-0.014043734408915043
-22.676470588235293,-22.660403205838264,2.7620829999796115,-0.020011017099022865
-22.676470588235293,-22.660403205838264,2.776480000000447,-0.036068081855773926
-22.676470588235293,-22.660403205838264,2.7895206669927575,-0.01799721270799637
-22.676470588235293,-22.660403205838264,2.8027580839698203,-0.007262896746397018
-22.676470588235293,-22.660403205838264,2.8180804169969633,-0.03616312891244888
-22.676470588235293,-22.660403205838264,2.8311886249575764,-0.028361210599541664
-22.676470588235293,-22.660403205838264,2.8435226670117117,-0.011281268671154976
-22.676470588235293,-22.660403205838264,2.8558925839606673,-0.027879593893885612
-22.676470588235293,-22.660403205838264,2.868126499990467,-0.028018997982144356
-22.676470588235293,-22.660403205838264,2.88056904199766,-0.011754465289413929
-22.676470588235293,-22.660403205838264,2.893090166966431,-0.017896244302392006
-22.676470588235293,-22.660403205838264,2.906746666994877,-0.03914831578731537
-22.676470588235293,-22.660403205838264,2.9199748339597136,-0.02574496529996395
-22.676470588235293,-22.660403205838264,2.9324596250080504,-0.008541174232959747
-22.676470588235293,-22.660403205838264,2.9453003749949858,-0.028303872793912888
-22.676470588235293,-22.660403205838264,2.9585443339892663,-0.03378238156437874
-22.676470588235293,-22.660403205838264,2.972685541957617,-0.014498719945549965
-22.676470588235293,-22.660403205838264,2.9856086669606157,-0.02651890739798546
-22.676470588235293,-22.660403205838264,2.9986359169706702,-0.030762599781155586
-20.811764705882354,-20.788419756826876,4.196772351861e-08,-0.01894516497850418
-20.811764705882354,-20.788419756826876,0.012406624970026314,-0.022575661540031433
-20.811764705882354,-20.788419756826876,0.02534970798296854,-0.035879842936992645
-20.811764705882354,-20.788419756826876,0.03789495798991993,-0.021156590431928635
-20.811764705882354,-20.788419756826876,0.053107667015865445,-0.001608845079317689
-20.811764705882354,-20.788419756826876,0.0657194170053117,-0.018370676785707474
-20.811764705882354,-20.788419756826876,0.07881412497954443,-0.024929558858275414
-20.811764705882354,-20.788419756826876,0.09236012498149648,-0.012626223266124725
-20.811764705882354,-20.788419756826876,0.10612825001589954,-0.01666615530848503
-20.811764705882354,-20.788419756826876,0.11836129199946299,-0.03225300833582878
-20.811764705882354,-20.788419756826876,0.13189637497998774,-0.027831895276904106
-20.811764705882354,-20.788419756826876,0.14600316697033122,-0.0070981611497700214
-20.811764705882354,-20.788419756826876,0.15987808298086748,-0.02128908410668373
-20.811764705882354,-20.788419756826876,0.17486408300464973,-0.024872589856386185
-20.811764705882354,-20.788419756826876,0.18897870799992234,-0.0154930604621768
-20.811764705882354,-20.788419756826876,0.2023486249963753,-0.020315861329436302
-20.811764705882354,-20.788419756826876,0.21604612498776987,-0.034682709723711014
-20.811764705882354,-20.788419756826876,0.22936150000896305,-0.01609054021537304
-20.811764705882354,-20.788419756826876,0.2441518330015242,0.0013924407539889216
-20.811764705882354,-20.788419756826876,0.2570586670190096,-0.016343362629413605
-20.811764705882354,-20.788419756826876,0.2708161670016125,-0.023496216163039207
-20.811764705882354,-20.788419756826876,0.28493491699919105,-0.013966362923383713
-20.811764705882354,-20.788419756826876,0.30129979201592505,-0.022231891751289368
-20.811764705882354,-20.788419756826876,0.3149194580037147,-0.027754735201597214
-20.811764705882354,-20.788419756826876,0.33012416696874425,-0.002800682792440057
-20.811764705882354,-20.788419756826876,0.34304900001734495,-0.0016068137483671308
-20.811764705882354,-20.788419756826876,0.3569589579710737,-0.031500544399023056
-20.811764705882354,-20.788419756826876,0.3703386249835603,-0.032171089202165604
-20.811764705882354,-20.788419756826876,0.38314079196425155,-0.01719576120376587
-20.811764705882354,-20.788419756826876,0.39611979201436043,-0.020760638639330864
-20.811764705882354,-20.788419756826876,0.40823729196563363,-0.03457977995276451
-20.811764705882354,-20.788419756826876,0.4212149580125697,-0.02131807804107666
-20.811764705882354,-20.788419756826876,0.4344355000066571,-0.0033001969568431377
-20.811764705882354,-20.788419756826876,0.4474851670092903,-0.018453525379300117
-20.811764705882354,-20.788419756826876,0.4603000829811208,-0.02386300638318062
-20.811764705882354,-20.788419756826876,0.47385416697943583,-0.008742373436689377
-20.811764705882354,-20.788419756826876,0.4862153750145808,-0.0013550268486142159
-20.811764705882354,-20.788419756826876,0.5003987079835497,-0.03151572495698929
-20.811764705882354,-20.788419756826876,0.5130454169702716,-0.03154485672712326
-20.811764705882354,-20.788419756826876,0.5257149579701945,-0.014843786135315895
-20.811764705882354,-20.788419756826876,0.538907082984224,-0.02330995351076126
-20.811764705882354,-20.788419756826876,0.5507333329878747,-0.03639419749379158
-20.811764705882354,-20.788419756826876,0.5654321250040084,-0.02162148803472519
-20.811764705882354,-20.788419756826876,0.5782700419658795,-0.0038567478768527508
-20.811764705882354,-20.788419756826876,0.5917471249704249,-0.01783183589577675
-20.811764705882354,-20.788419756826876,0.6042363329906948,-0.020951399579644203
-20.811764705882354,-20.788419756826876,0.6166194999823347,-0.008327346295118332
-20.811764705882354,-20.788419756826876,0.6290164170204662,0.0008722182246856391
-20.811764705882354,-20.788419756826876,0.6418592080008239,-0.01963050849735737
-20.811764705882354,-20.788419756826876,0.6552689580130391,-0.024236969649791718
-20.811764705882354,-20.788419756826876,0.6681525419699028,-0.012827591970562935
-20.811764705882354,-20.788419756826876,0.6800330830155872,-0.015315349213778973
-20.811764705882354,-20.788419756826876,0.6931378750014119,-0.033680543303489685
-20.811764705882354,-20.788419756826876,0.7060797919984907,-0.030505768954753876
-20.811764705882354,-20.788419756826876,0.7185077500180341,-0.012972138822078705
-20.811764705882354,-20.788419756826876,0.7323119579814374,-0.019863296300172806
-20.811764705882354,-20.788419756826876,0.7446493330062367,-0.03408282622694969
-20.811764705882354,-20.788419756826876,0.7566482920083217,-0.020456241443753242
-20.811764705882354,-20.788419756826876,0.7699332499760203,-0.0007347037899307907
-20.811764705882354,-20.788419756826876,0.7841693749651313,-0.02011561021208763
-20.811764705882354,-20.788419756826876,0.7979207920143381,-0.029138103127479553
-20.811764705882354,-20.788419756826876,0.8125566249946132,-0.01603418029844761
-20.811764705882354,-20.788419756826876,0.8271390830050223,-0.021681779995560646
-20.811764705882354,-20.788419756826876,0.8399932499742135,-0.030245065689086914
-20.811764705882354,-20.788419756826876,0.8530799580039456,-0.017870450392365456
-20.811764705882354,-20.788419756826876,0.8654984579770826,-0.004851092118769884
-20.811764705882354,-20.788419756826876,0.8778949999832548,-0.020473985001444817
-20.811764705882354,-20.788419756826876,0.8901690419879742,-0.027090851217508316
-20.811764705882354,-20.788419756826876,0.9025313750025816,-0.011540500447154045
-20.811764705882354,-20.788419756826876,0.9149067499674857,0.0019071687711402774
-20.811764705882354,-20.788419756826876,0.9273132919915952,-0.015441734343767166
-20.811764705882354,-20.788419756826876,0.9396992920082994,-0.022138668224215508
-20.811764705882354,-20.788419756826876,0.9521114999661222,-0.009269102476537228
-20.811764705882354,-20.788419756826876,0.9643122919951566,-0.0018853710498660803
-20.811764705882354,-20.788419756826876,0.976746957981959,-0.018372002989053726
-20.811764705882354,-20.788419756826876,0.9889542500022799,-0.019259562715888023
-20.811764705882354,-20.788419756826876,1.0012285420089029,-0.006583875045180321
-20.811764705882354,-20.788419756826876,1.0135859579895623,-0.002906705951318145
-20.811764705882354,-20.788419756826876,1.0259788329713047,-0.022870002314448357
-20.811764705882354,-20.788419756826876,1.0383583749644458,-0.024901317432522774
-20.811764705882354,-20.788419756826876,1.0512264579883777,-0.012306351214647293
-20.811764705882354,-20.788419756826876,1.0635378750157543,-0.015093056485056877
-20.811764705882354,-20.788419756826876,1.0757541250204667,-0.032151103019714355
-20.811764705882354,-20.788419756826876,1.0872273329878226,-0.028656210750341415
-20.811764705882354,-20.788419756826876,1.0996200420195237,-0.014671250246465206
-20.811764705882354,-20.788419756826876,1.112503291980829,-0.017513789236545563
-20.811764705882354,-20.788419756826876,1.1244824579916894,-0.03451178967952728
-20.811764705882354,-20.788419756826876,1.1367553329910152,-0.031176570802927017
-20.811764705882354,-20.788419756826876,1.1500582079752348,-0.011134491302073002
-20.811764705882354,-20.788419756826876,1.1633885420160368,-0.0217705350369215
-20.811764705882354,-20.788419756826876,1.1762146669789217,-0.02905154973268509
-20.811764705882354,-20.788419756826876,1.1907927080173977,-0.007695502135902643
-20.811764705882354,-20.788419756826876,1.2045549169997685,-0.0027537012938410044
-20.811764705882354,-20.788419756826876,1.2170230000047013,-0.023797405883669853
-20.811764705882354,-20.788419756826876,1.2314071669825353,-0.03085337206721306
-20.811764705882354,-20.788419756826876,1.2445609999704175,-0.016293363645672798
-20.811764705882354,-20.788419756826876,1.2588184580090456,-0.02207845263183117
-20.811764705882354,-20.788419756826876,1.2720283329836093,-0.03028624877333641
-20.811764705882354,-20.788419756826876,1.2859699580003507,-0.009423064067959785
-20.811764705882354,-20.788419756826876,1.299464125011582,0.0007810595561750233
-20.811764705882354,-20.788419756826876,1.3123445420060307,-0.021848265081644058
-20.811764705882354,-20.788419756826876,1.3262415420031175,-0.029009995982050896
-20.811764705882354,-20.788419756826876,1.3398504999931902,-0.015353630296885967
-20.811764705882354,-20.788419756826876,1.352361082972493,-0.023684678599238396
-20.811764705882354,-20.788419756826876,1.3655253750039265,-0.036918651312589645
-20.811764705882354,-20.788419756826876,1.3782272919779643,-0.02872288227081299
-20.811764705882354,-20.788419756826876,1.3912964999908581,-0.006290023680776358
-20.811764705882354,-20.788419756826876,1.4033456249744631,-0.02092316374182701
-20.811764705882354,-20.788419756826876,1.414996167004574,-0.03128795325756073
-20.811764705882354,-20.788419756826876,1.4284010420087725,-0.014611762948334217
-20.811764705882354,-20.788419756826876,1.4418097920133732,-0.001561549725010991
-20.811764705882354,-20.788419756826876,1.4548699170118198,-0.01826813444495201
-20.811764705882354,-20.788419756826876,1.4688504170044325,-0.025829773396253586
-20.811764705882354,-20.788419756826876,1.482705416972749,-0.016668161377310753
-20.811764705882354,-20.788419756826876,1.4961633330094628,-0.023380296304821968
-20.811764705882354,-20.788419756826876,1.5093258749693632,-0.035354819148778915
-20.811764705882354,-20.788419756826876,1.5222412499715574,-0.026025958359241486
-20.811764705882354,-20.788419756826876,1.5352457499830052,-0.0043023256585001945
-20.811764705882354,-20.788419756826876,1.5485271670040675,-0.01941891573369503
-20.811764705882354,-20.788419756826876,1.5615882499841973,-0.022258499637246132
-20.811764705882354,-20.788419756826876,1.5754621250089258,-0.00490287970751524
-20.811764705882354,-20.788419756826876,1.5888033749652095,-0.0032973175402730703
-20.811764705882354,-20.788419756826876,1.6019102919963188,-0.03149321675300598
-20.811764705882354,-20.788419756826876,1.6149242079700343,-0.02992815524339676
-20.811764705882354,-20.788419756826876,1.6272066250094213,-0.015465212054550648
-20.811764705882354,-20.788419756826876,1.6389800420147367,-0.01806613989174366
-20.811764705882354,-20.788419756826876,1.6519821669789962,-0.037343185395002365
-20.811764705882354,-20.788419756826876,1.6644854579935782,-0.03436994552612305
-20.811764705882354,-20.788419756826876,1.6777283750125207,-0.01236847322434187
-20.811764705882354,-20.788419756826876,1.6911496669636108,-0.019903847947716713
-20.811764705882354,-20.788419756826876,1.7031454169773497,-0.03180522099137306
-20.811764705882354,-20.788419756826876,1.715730874973815,-0.018251080065965652
-20.811764705882354,-20.788419756826876,1.7281585829914548,-0.0034037996083498
-20.811764705882354,-20.788419756826876,1.7411728749866597,-0.018869362771511078
-20.811764705882354,-20.788419756826876,1.7539955420070328,-0.02263343520462513
-20.811764705882354,-20.788419756826876,1.768150667019654,-0.01013118401169777
-20.811764705882354,-20.788419756826876,1.7823730829986744,-0.016805483028292656
-20.811764705882354,-20.788419756826876,1.7949764169752598,-0.03558089956641197
-20.811764705882354,-20.788419756826876,1.808131332974881,-0.030980313196778297
-20.811764705882354,-20.788419756826876,1.8218435419839807,-0.009908497333526611
-20.811764705882354,-20.788419756826876,1.835643166967202,-0.018892787396907806
-20.811764705882354,-20.788419756826876,1.8507734169834293,-0.01996048167347908
-20.811764705882354,-20.788419756826876,1.86451683298219,-0.009535962715744972
-20.811764705882354,-20.788419756826876,1.8772950830170885,-0.00974647980183363
-20.811764705882354,-20.788419756826876,1.8897029170184396,-0.028187870979309082
-20.811764705882354,-20.788419756826876,1.902004792005755,-0.02954244613647461
-20.811764705882354,-20.788419756826876,1.9143235419760458,-0.015951287001371384
-20.811764705882354,-20.788419756826876,1.9266032080049627,-0.01744510605931282
-20.811764705882354,-20.788419756826876,1.9388531669974327,-0.03603613004088402
-20.811764705882354,-20.788419756826876,1.9510365420137532,-0.0338519923388958
-20.811764705882354,-20.788419756826876,1.9634409999707714,-0.017870303243398666
-20.811764705882354,-20.788419756826876,1.975820624968037,-0.02396245487034321
-20.811764705882354,-20.788419756826876,1.988127082993742,-0.03864163160324097
-20.811764705882354,-20.788419756826876,2.000501125003211,-0.03098391741514206
-20.811764705882354,-20.788419756826876,2.0126060000038706,-0.016098251566290855
-20.811764705882354,-20.788419756826876,2.0257539579761215,-0.021170400083065033
-20.811764705882354,-20.788419756826876,2.0392394170048647,-0.030300594866275787
-20.811764705882354,-20.788419756826876,2.0518973330035806,-0.01819366030395031
-20.811764705882354,-20.788419756826876,2.0642339579644613,-0.0017392622539773583
-20.811764705882354,-20.788419756826876,2.076977832999546,-0.01799788884818554
-20.811764705882354,-20.788419756826876,2.0906055829836987,-0.019084447994828224
-20.811764705882354,-20.788419756826876,2.1049545829882845,-0.014214646071195602
-20.811764705882354,-20.788419756826876,2.1182409999892116,-0.01666737161576748
-20.811764705882354,-20.788419756826876,2.1332094579702243,-0.037179019302129745
-20.811764705882354,-20.788419756826876,2.1464193330029957,-0.019928688183426857
-20.811764705882354,-20.788419756826876,2.159871458017733,0.00024104623298626393
-20.811764705882354,-20.788419756826876,2.173297791974619,-0.019978895783424377
-20.811764705882354,-20.788419756826876,2.1860065829823725,-0.01954626850783825
-20.811764705882354,-20.788419756826876,2.1992232920019887,0.0007102296804077923
-20.811764705882354,-20.788419756826876,2.222266083001159,-0.016824129968881607
-20.811764705882354,-20.788419756826876,2.235377667006105,-0.0228749830275774
-20.811764705882354,-20.788419756826876,2.2483788749668747,-0.010167347267270088
-20.811764705882354,-20.788419756826876,2.262120875006076,-0.020012231543660164
-20.811764705882354,-20.788419756826876,2.27579699998023,-0.03673778474330902
-20.811764705882354,-20.788419756826876,2.2886965419747867,-0.03113527037203312
-20.811764705882354,-20.788419756826876,2.3012395419646055,-0.012993564829230309
-20.811764705882354,-20.788419756826876,2.3143409169861116,-0.020634954795241356
-20.811764705882354,-20.788419756826876,2.3283412500168197,-0.021705223247408867
-20.811764705882354,-20.788419756826876,2.3412900419789366,-0.010102422907948494
-20.811764705882354,-20.788419756826876,2.354394332971424,-0.0006653955788351595
-20.811764705882354,-20.788419756826876,2.3677509169792756,-0.02501010149717331
-20.811764705882354,-20.788419756826876,2.3816549169714563,-0.0343010351061821
-20.811764705882354,-20.788419756826876,2.395254249975551,-0.016140030696988106
-20.811764705882354,-20.788419756826876,2.408561250020284,-0.02379705011844635
-20.811764705882354,-20.788419756826876,2.4217862079967745,-0.03172317147254944
-20.811764705882354,-20.788419756826876,2.434892957971897,-0.012033787555992603
-20.811764705882354,-20.788419756826876,2.4496128750033677,-0.0010672101052477956
-20.811764705882354,-20.788419756826876,2.4626869169878773,-0.024366866797208786
-20.811764705882354,-20.788419756826876,2.4769068749737926,-0.031434159725904465
-20.811764705882354,-20.788419756826876,2.49089533300139,-0.014794020913541317
-20.811764705882354,-20.788419756826876,2.5040312919882126,-0.020405706018209457
-20.811764705882354,-20.788419756826876,2.516202582977712,-0.03683970496058464
-20.811764705882354,-20.788419756826876,2.529621291963849,-0.023295992985367775
-20.811764705882354,-20.788419756826876,2.542264207964763,-0.005936893634498119
-20.811764705882354,-20.788419756826876,2.55523679201724,-0.016766414046287537
-20.811764705882354,-20.788419756826876,2.569034666987136,-0.020023798570036888
-20.811764705882354,-20.788419756826876,2.5818002080195583,-0.0067357150837779045
-20.811764705882354,-20.788419756826876,2.5961421669926494,-0.00927512813359499
-20.811764705882354,-20.788419756826876,2.6094575420138426,-0.03319991007447243
-20.811764705882354,-20.788419756826876,2.6222246669931337,-0.03322663530707359
-20.811764705882354,-20.788419756826876,2.6350674579734914,-0.013878368772566319
-20.811764705882354,-20.788419756826876,2.6491203749901615,-0.020368507131934166
