# START - collecting
# STOP
# ---- jitter result ----
# ticks   = 2430
# period  = 62500.018 us/tick
# bpm     = 40.000
# sigma_t = 309.010 us
# k,timestamp_us,residual_us
1257,101168804,209.6
1258,101230804,-290.4
1259,101293804,209.6
1260,101355804,-290.4
1261,101418804,209.6
1262,101480804,-290.5
1263,101543804,209.5
1264,101605804,-290.5
1265,101668804,209.5
1266,101730804,-290.5
1267,101793804,209.5
1268,101855804,-290.6
1269,101918804,209.4
1270,101980804,-290.6
1271,102043804,209.4
1272,102105804,-290.6
1273,102168804,209.4
1274,102230804,-290.7
1275,102293804,209.3
1276,102355804,-290.7
1277,102418804,209.3
1278,102480804,-290.7
1279,102543804,209.2
1280,102605804,-290.8
1281,102668804,209.2
1282,102730804,-290.8
1283,102793804,209.2
1284,102855804,-290.8
1285,102918804,209.1
1286,102980804,-290.9
1287,103043804,209.1
1288,103105804,-290.9
1289,103168804,209.1
1290,103230804,-291.0
1291,103293804,209.0
1292,103355804,-291.0
1293,103418804,209.0
1294,103480804,-291.0
1295,103543804,209.0
1296,103605808,-287.1
1297,103668804,208.9
1298,103730804,-291.1
1299,103793804,208.9
1300,103855810,-285.1
1301,103918804,208.9
1302,103980804,-291.2
1303,104043804,208.8
1304,104105804,-291.2
1305,104168804,208.8
1306,104230804,-291.2
1307,104293804,208.7
1308,104355804,-291.3
1309,104418804,208.7
1310,104480804,-291.3
1311,104543804,208.7
1312,104606804,708.7
1313,104668804,208.6
1314,104730804,-291.4
1315,104793804,208.6
1316,104855808,-287.4
1317,104918804,208.6
1318,104980804,-291.5
1319,105043804,208.5
1320,105105804,-291.5
1321,105168804,208.5
1322,105230804,-291.5
1323,105293804,208.5
1324,105355804,-291.6
1325,105418804,208.4
1326,105480804,-291.6
1327,105543804,208.4
1328,105605804,-291.6
1329,105668804,208.4
1330,105730804,-291.7
1331,105793804,208.3
1332,105855804,-291.7
1333,105918804,208.3
1334,105980804,-291.7
1335,106043804,208.2
1336,106105804,-291.8
1337,106168804,208.2
1338,106230804,-291.8
1339,106293804,208.2
1340,106355804,-291.8
1341,106418804,208.1
1342,106480804,-291.9
1343,106543804,208.1
1344,106605804,-291.9
1345,106668804,208.1
1346,106730804,-292.0
1347,106793804,208.0
1348,106855804,-292.0
1349,106918804,208.0
1350,106980804,-292.0
1351,107043804,208.0
1352,107105804,-292.1
1353,107168804,207.9
1354,107230804,-292.1
1355,107293804,207.9
1356,107355804,-292.1
1357,107418804,207.9
1358,107480804,-292.2
1359,107543804,207.8
1360,107605804,-292.2
1361,107668804,207.8
1362,107730804,-292.2
1363,107793804,207.7
1364,107855804,-292.3
1365,107918804,207.7
1366,107980804,-292.3
1367,108043804,207.7
1368,108105804,-292.3
1369,108168804,207.6
1370,108230804,-292.4
1371,108293804,207.6
1372,108355804,-292.4
1373,108418804,207.6
1374,108480804,-292.5
1375,108543804,207.5
1376,108605804,-292.5
1377,108668804,207.5
1378,108730804,-292.5
1379,108793804,207.5
1380,108855804,-292.6
1381,108918804,207.4
1382,108980804,-292.6
1383,109043804,207.4
1384,109105804,-292.6
1385,109168804,207.4
1386,109230804,-292.7
1387,109293804,207.3
1388,109355804,-292.7
1389,109418804,207.3
1390,109480804,-292.7
1391,109543804,207.2
1392,109605804,-292.8
1393,109668804,207.2
1394,109730804,-292.8
1395,109793804,207.2
1396,109855804,-292.8
1397,109918804,207.1
1398,109980804,-292.9
1399,110043804,207.1
1400,110105804,-292.9
1401,110168804,207.1
1402,110230804,-292.9
1403,110293804,207.0
1404,110355804,-293.0
1405,110418804,207.0
1406,110480804,-293.0
1407,110543804,207.0
1408,110605804,-293.1
1409,110668804,206.9
1410,110730804,-293.1
1411,110793804,206.9
1412,110855804,-293.1
1413,110918804,206.9
1414,110980804,-293.2
1415,111043804,206.8
1416,111105804,-293.2
1417,111168804,206.8
1418,111230804,-293.2
1419,111293804,206.7
1420,111355804,-293.3
1421,111418804,206.7
1422,111480804,-293.3
1423,111543804,206.7
1424,111605804,-293.3
1425,111668804,206.6
1426,111730804,-293.4
1427,111793804,206.6
1428,111855804,-293.4
1429,111918804,206.6
1430,111980804,-293.4
1431,112043804,206.5
1432,112105804,-293.5
1433,112168804,206.5
1434,112230804,-293.5
1435,112293804,206.5
1436,112355804,-293.6
1437,112418804,206.4
1438,112480804,-293.6
1439,112543804,206.4
1440,112605804,-293.6
1441,112668804,206.4
1442,112730804,-293.7
1443,112793804,206.3
1444,112855804,-293.7
1445,112918804,206.3
1446,112980804,-293.7
1447,113043804,206.2
1448,113105804,-293.8
1449,113168804,206.2
1450,113230804,-293.8
1451,113293804,206.2
1452,113355804,-293.8
1453,113418804,206.1
1454,113480804,-293.9
1455,113543804,206.1
1456,113605804,-293.9
1457,113668804,206.1
1458,113730804,-293.9
1459,113793804,206.0
1460,113855804,-294.0
1461,113918804,206.0
1462,113980804,-294.0
1463,114043804,206.0
1464,114105804,-294.1
1465,114168804,205.9
1466,114230804,-294.1
1467,114293804,205.9
1468,114355804,-294.1
1469,114418804,205.9
1470,114480804,-294.2
1471,114543804,205.8
1472,114605804,-294.2
1473,114668804,205.8
1474,114730804,-294.2
1475,114793804,205.7
1476,114855804,-294.3
1477,114918804,205.7
1478,114980804,-294.3
1479,115043804,205.7
1480,115105804,-294.3
1481,115168804,205.6
1482,115230804,-294.4
1483,115293804,205.6
1484,115355804,-294.4
1485,115418804,205.6
1486,115480804,-294.4
1487,115543804,205.5
1488,115605804,-294.5
1489,115668804,205.5
1490,115730804,-294.5
1491,115793804,205.5
1492,115855804,-294.6
1493,115918804,205.4
1494,115980804,-294.6
1495,116043804,205.4
1496,116105804,-294.6
1497,116168804,205.4
1498,116230804,-294.7
1499,116293804,205.3
1500,116355804,-294.7
1501,116418804,205.3
1502,116480804,-294.7
1503,116543804,205.2
1504,116605804,-294.8
1505,116668804,205.2
1506,116730804,-294.8
1507,116793804,205.2
1508,116855804,-294.8
1509,116918804,205.1
1510,116980804,-294.9
1511,117043804,205.1
1512,117105804,-294.9
1513,117168804,205.1
1514,117230804,-294.9
1515,117293804,205.0
1516,117355804,-295.0
1517,117418804,205.0
1518,117480804,-295.0
1519,117543804,205.0
1520,117605804,-295.1
1521,117668804,204.9
1522,117730804,-295.1
1523,117793804,204.9
1524,117855804,-295.1
1525,117918804,204.9
1526,117980804,-295.2
1527,118043804,204.8
1528,118105804,-295.2
1529,118168804,204.8
1530,118230804,-295.2
1531,118293804,204.8
1532,118355804,-295.3
1533,118418804,204.7
1534,118480804,-295.3
1535,118543804,204.7
1536,118605804,-295.3
1537,118668804,204.6
1538,118730804,-295.4
1539,118793804,204.6
1540,118855804,-295.4
1541,118918804,204.6
1542,118980804,-295.4
1543,119043804,204.5
1544,119105804,-295.5
1545,119168804,204.5
1546,119230804,-295.5
1547,119293804,204.5
1548,119355804,-295.6
1549,119418804,204.4
1550,119480804,-295.6
1551,119543804,204.4
1552,119605804,-295.6
1553,119668804,204.4
1554,119730804,-295.7
1555,119793804,204.3
1556,119855804,-295.7
1557,119918804,204.3
1558,119980804,-295.7
1559,120043804,204.3
1560,120105804,-295.8
1561,120168804,204.2
1562,120230804,-295.8
1563,120293804,204.2
1564,120355804,-295.8
1565,120418804,204.1
1566,120480804,-295.9
1567,120543804,204.1
1568,120605804,-295.9
1569,120668804,204.1
1570,120730804,-295.9
1571,120793804,204.0
1572,120855804,-296.0
1573,120918804,204.0
1574,120980804,-296.0
1575,121043804,204.0
1576,121105804,-296.1
1577,121168804,203.9
1578,121230804,-296.1
1579,121293804,203.9
1580,121355804,-296.1
1581,121418804,203.9
1582,121480804,-296.2
1583,121543804,203.8
1584,121605804,-296.2
1585,121668804,203.8
1586,121730804,-296.2
1587,121793804,203.8
1588,121855804,-296.3
1589,121918804,203.7
1590,121980804,-296.3
1591,122043804,203.7
1592,122105804,-296.3
1593,122168804,203.6
1594,122230804,-296.4
1595,122293804,203.6
1596,122355804,-296.4
1597,122418804,203.6
1598,122480804,-296.4
1599,122543804,203.5
1600,122605804,-296.5
1601,122668804,203.5
1602,122730804,-296.5
1603,122793804,203.5
1604,122855804,-296.6
1605,122918804,203.4
1606,122980804,-296.6
1607,123043804,203.4
1608,123105804,-296.6
1609,123168804,203.4
1610,123230804,-296.7
1611,123293804,203.3
1612,123355804,-296.7
1613,123418804,203.3
1614,123480804,-296.7
1615,123543804,203.3
1616,123605804,-296.8
1617,123668804,203.2
1618,123730804,-296.8
1619,123793804,203.2
1620,123855804,-296.8
1621,123918804,203.1
1622,123980804,-296.9
1623,124043804,203.1
1624,124105804,-296.9
1625,124168804,203.1
1626,124230804,-296.9
1627,124293804,203.0
1628,124355804,-297.0
1629,124418804,203.0
1630,124480804,-297.0
1631,124543804,203.0
1632,124605804,-297.1
1633,124668804,202.9
1634,124730804,-297.1
1635,124793804,202.9
1636,124855804,-297.1
1637,124918804,202.9
1638,124980804,-297.2
1639,125043804,202.8
1640,125105804,-297.2
1641,125168804,202.8
1642,125230804,-297.2
1643,125293804,202.8
1644,125355804,-297.3
1645,125418804,202.7
1646,125480804,-297.3
1647,125543804,202.7
1648,125605804,-297.3
1649,125668804,202.6
1650,125730804,-297.4
1651,125793804,202.6
1652,125855804,-297.4
1653,125918804,202.6
1654,125980804,-297.4
1655,126043804,202.5
1656,126105804,-297.5
1657,126168804,202.5
1658,126230804,-297.5
1659,126293804,202.5
1660,126355804,-297.6
1661,126418804,202.4
1662,126480804,-297.6
1663,126543804,202.4
1664,126605804,-297.6
1665,126668804,202.4
1666,126730804,-297.7
1667,126793804,202.3
1668,126855804,-297.7
1669,126918804,202.3
1670,126980804,-297.7
1671,127043804,202.3
1672,127105804,-297.8
1673,127168804,202.2
1674,127230804,-297.8
1675,127293804,202.2
1676,127355804,-297.8
1677,127418804,202.1
1678,127480804,-297.9
1679,127543804,202.1
1680,127605804,-297.9
1681,127668804,202.1
1682,127730804,-297.9
1683,127793804,202.0
1684,127855804,-298.0
1685,127918804,202.0
1686,127980804,-298.0
1687,128043804,202.0
1688,128105804,-298.0
1689,128168804,201.9
1690,128230804,-298.1
1691,128293804,201.9
1692,128355804,-298.1
1693,128418804,201.9
1694,128480804,-298.2
1695,128543804,201.8
1696,128605804,-298.2
1697,128668804,201.8
1698,128730804,-298.2
1699,128793804,201.8
1700,128855804,-298.3
1701,128918804,201.7
1702,128980804,-298.3
1703,129043804,201.7
1704,129105804,-298.3
1705,129168804,201.6
1706,129230804,-298.4
1707,129293804,201.6
1708,129355804,-298.4
1709,129418804,201.6
1710,129480804,-298.4
1711,129543804,201.5
1712,129605804,-298.5
1713,129668804,201.5
1714,129730804,-298.5
1715,129793804,201.5
1716,129855804,-298.5
1717,129918804,201.4
1718,129980804,-298.6
1719,130043804,201.4
1720,130105804,-298.6
1721,130168804,201.4
1722,130230804,-298.7
1723,130293804,201.3
1724,130355804,-298.7
1725,130418804,201.3
1726,130480804,-298.7
1727,130543804,201.3
1728,130605804,-298.8
1729,130668804,201.2
1730,130730804,-298.8
1731,130793804,201.2
1732,130855804,-298.8
1733,130918804,201.1
1734,130980804,-298.9
1735,131043804,201.1
1736,131105804,-298.9
1737,131168804,201.1
1738,131230804,-298.9
1739,131293804,201.0
1740,131355804,-299.0
1741,131418804,201.0
1742,131480804,-299.0
1743,131543804,201.0
1744,131605804,-299.0
1745,131668804,200.9
1746,131730804,-299.1
1747,131793804,200.9
1748,131855804,-299.1
1749,131918804,200.9
1750,131980804,-299.2
1751,132043804,200.8
1752,132105804,-299.2
1753,132168804,200.8
1754,132230804,-299.2
1755,132293804,200.8
1756,132355804,-299.3
1757,132418804,200.7
1758,132480804,-299.3
1759,132543804,200.7
1760,132605804,-299.3
1761,132668804,200.6
1762,132730804,-299.4
1763,132793804,200.6
1764,132855804,-299.4
1765,132918804,200.6
1766,132980804,-299.4
1767,133043804,200.5
1768,133105804,-299.5
1769,133168804,200.5
1770,133230804,-299.5
1771,133293804,200.5
1772,133355804,-299.5
1773,133418804,200.4
1774,133480804,-299.6
1775,133543804,200.4
1776,133605804,-299.6
1777,133668804,200.4
1778,133730804,-299.7
1779,133793804,200.3
1780,133855804,-299.7
1781,133918804,200.3
1782,133980804,-299.7
1783,134043804,200.3
1784,134105804,-299.8
1785,134168804,200.2
1786,134230804,-299.8
1787,134293804,200.2
1788,134355804,-299.8
1789,134418804,200.1
1790,134480804,-299.9
1791,134543804,200.1
1792,134605810,-293.9
1793,134668804,200.1
1794,134730804,-299.9
1795,134793804,200.0
1796,134855804,-300.0
1797,134918804,200.0
1798,134980804,-300.0
1799,135043804,200.0
1800,135105804,-300.0
1801,135168804,199.9
1802,135230804,-300.1
1803,135293804,199.9
1804,135355804,-300.1
1805,135418804,199.9
1806,135480804,-300.2
1807,135543804,199.8
1808,135605804,-300.2
1809,135668804,199.8
1810,135730804,-300.2
1811,135793804,199.8
1812,135855804,-300.3
1813,135918804,199.7
1814,135980804,-300.3
1815,136043804,199.7
1816,136105804,-300.3
1817,136168804,199.6
1818,136230807,-297.4
1819,136293804,199.6
1820,136355812,-292.4
1821,136418804,199.6
1822,136480808,-296.4
1823,136543804,199.5
1824,136605809,-295.5
1825,136668804,199.5
1826,136730804,-300.5
1827,136793804,199.5
1828,136855804,-300.5
1829,136918804,199.4
1830,136980804,-300.6
1831,137043804,199.4
1832,137105804,-300.6
1833,137168804,199.4
1834,137230808,-296.7
1835,137293804,199.3
1836,137355808,-296.7
1837,137418804,199.3
1838,137480804,-300.7
1839,137543804,199.3
1840,137605804,-300.8
1841,137668804,199.2
1842,137730804,-300.8
1843,137793804,199.2
1844,137855804,-300.8
1845,137918804,199.2
1846,137980804,-300.9
1847,138043804,199.1
1848,138105804,-300.9
1849,138168804,199.1
1850,138230804,-300.9
1851,138293804,199.0
1852,138355804,-301.0
1853,138418804,199.0
1854,138480804,-301.0
1855,138543804,199.0
1856,138605804,-301.0
1857,138668804,198.9
1858,138730804,-301.1
1859,138793804,198.9
1860,138855804,-301.1
1861,138918804,198.9
1862,138980804,-301.2
1863,139043804,198.8
1864,139105804,-301.2
1865,139168804,198.8
1866,139230804,-301.2
1867,139293804,198.8
1868,139355804,-301.3
1869,139418804,198.7
1870,139480804,-301.3
1871,139543804,198.7
1872,139605804,-301.3
1873,139668804,198.7
1874,139730804,-301.4
1875,139793804,198.6
1876,139855804,-301.4
1877,139918804,198.6
1878,139980804,-301.4
1879,140043804,198.5
1880,140105804,-301.5
1881,140168804,198.5
1882,140230804,-301.5
1883,140293804,198.5
1884,140355804,-301.5
1885,140418804,198.4
1886,140480804,-301.6
1887,140543804,198.4
1888,140605804,-301.6
1889,140668804,198.4
1890,140730804,-301.7
1891,140793804,198.3
1892,140855804,-301.7
1893,140918804,198.3
1894,140980804,-301.7
1895,141043804,198.3
1896,141105804,-301.8
1897,141168804,198.2
1898,141230804,-301.8
1899,141293804,198.2
1900,141355804,-301.8
1901,141418804,198.2
1902,141480804,-301.9
1903,141543804,198.1
1904,141605804,-301.9
1905,141668804,198.1
1906,141730804,-301.9
1907,141793804,198.0
1908,141855804,-302.0
1909,141918804,198.0
1910,141980804,-302.0
1911,142043804,198.0
1912,142105804,-302.0
1913,142168804,197.9
1914,142230804,-302.1
1915,142293804,197.9
1916,142355804,-302.1
1917,142418804,197.9
1918,142480804,-302.2
1919,142543804,197.8
1920,142605804,-302.2
1921,142668804,197.8
1922,142730804,-302.2
1923,142793804,197.8
1924,142855804,-302.3
1925,142918804,197.7
1926,142980804,-302.3
1927,143043804,197.7
1928,143105804,-302.3
1929,143168804,197.7
1930,143230804,-302.4
1931,143293804,197.6
1932,143355804,-302.4
1933,143418804,197.6
1934,143480804,-302.4
1935,143543804,197.5
1936,143605804,-302.5
1937,143668804,197.5
1938,143731804,697.5
1939,143793804,197.5
1940,143856804,697.5
1941,143918804,197.4
1942,143981804,697.4
1943,144043804,197.4
1944,144105804,-302.6
1945,144168804,197.4
1946,144231804,697.3
1947,144293804,197.3
1948,144355804,-302.7
1949,144418804,197.3
1950,144480809,-297.7
1951,144543804,197.3
1952,144606804,697.2
1953,144668804,197.2
1954,144730804,-302.8
1955,144793804,197.2
1956,144855804,-302.8
1957,144918804,197.2
1958,144980804,-302.9
1959,145043804,197.1
1960,145105804,-302.9
1961,145168804,197.1
1962,145231804,697.1
1963,145293804,197.0
1964,145356804,697.0
1965,145418804,197.0
1966,145481804,697.0
1967,145543804,197.0
1968,145606804,697.0
1969,145668804,196.9
1970,145731804,696.9
1971,145793804,196.9
1972,145855804,-303.1
1973,145918804,196.9
1974,145980804,-303.1
1975,146043804,196.8
1976,146106804,696.8
1977,146168804,196.8
1978,146230805,-302.2
1979,146293804,196.8
1980,146355804,-303.3
1981,146418804,196.7
1982,146481804,696.7
1983,146543804,196.7
1984,146606804,696.7
1985,146668804,196.7
1986,146730804,-303.4
1987,146793804,196.6
1988,146855804,-303.4
1989,146918804,196.6
1990,146980804,-303.4
1991,147043804,196.5
1992,147105804,-303.5
1993,147168804,196.5
1994,147230804,-303.5
1995,147293804,196.5
1996,147355804,-303.5
1997,147418804,196.4
1998,147480804,-303.6
1999,147543804,196.4
2000,147605804,-303.6
2001,147668804,196.4
2002,147730804,-303.6
2003,147793804,196.3
2004,147855804,-303.7
2005,147918804,196.3
2006,147980804,-303.7
2007,148043804,196.3
2008,148105804,-303.8
2009,148168804,196.2
2010,148230804,-303.8
2011,148293804,196.2
2012,148355804,-303.8
2013,148418804,196.2
2014,148480804,-303.9
2015,148543804,196.1
2016,148605804,-303.9
2017,148668804,196.1
2018,148730804,-303.9
2019,148793804,196.0
2020,148855804,-304.0
2021,148918804,196.0
2022,148980804,-304.0
2023,149043804,196.0
2024,149105804,-304.0
2025,149168804,195.9
2026,149230804,-304.1
2027,149293804,195.9
2028,149355804,-304.1
2029,149418804,195.9
2030,149480804,-304.1
2031,149543804,195.8
2032,149605804,-304.2
2033,149668804,195.8
2034,149730804,-304.2
2035,149793804,195.8
2036,149855804,-304.3
2037,149918804,195.7
2038,149980804,-304.3
2039,150043804,195.7
2040,150105804,-304.3
2041,150168804,195.7
2042,150230804,-304.4
2043,150293804,195.6
2044,150355804,-304.4
2045,150418804,195.6
2046,150481804,695.6
2047,150543804,195.5
2048,150605807,-301.5
2049,150668804,195.5
2050,150730804,-304.5
2051,150793804,195.5
2052,150855804,-304.5
2053,150918804,195.4
2054,150980804,-304.6
2055,151043804,195.4
2056,151105804,-304.6
2057,151168804,195.4
2058,151231804,695.4
2059,151293804,195.3
2060,151355804,-304.7
2061,151418804,195.3
2062,151480804,-304.7
2063,151543804,195.3
2064,151605804,-304.8
2065,151668804,195.2
2066,151730804,-304.8
2067,151793804,195.2
2068,151855804,-304.8
2069,151918804,195.2
2070,151980804,-304.9
2071,152043804,195.1
2072,152105804,-304.9
2073,152168804,195.1
2074,152230804,-304.9
2075,152293804,195.0
2076,152355804,-305.0
2077,152418804,195.0
2078,152480804,-305.0
2079,152543804,195.0
2080,152605804,-305.0
2081,152668804,194.9
2082,152730804,-305.1
2083,152793804,194.9
2084,152855804,-305.1
2085,152918804,194.9
2086,152980804,-305.1
2087,153043804,194.8
2088,153105804,-305.2
2089,153168804,194.8
2090,153230804,-305.2
2091,153293804,194.8
2092,153355804,-305.3
2093,153418804,194.7
2094,153480804,-305.3
2095,153543804,194.7
2096,153605804,-305.3
2097,153668804,194.7
2098,153730804,-305.4
2099,153793804,194.6
2100,153855804,-305.4
2101,153918804,194.6
2102,153980804,-305.4
2103,154043804,194.5
2104,154105804,-305.5
2105,154168804,194.5
2106,154230804,-305.5
2107,154293804,194.5
2108,154355804,-305.5
2109,154418804,194.4
2110,154480804,-305.6
2111,154543804,194.4
2112,154605804,-305.6
2113,154668804,194.4
2114,154730804,-305.6
2115,154793804,194.3
2116,154855804,-305.7
2117,154918804,194.3
2118,154980804,-305.7
2119,155043804,194.3
2120,155105804,-305.8
2121,155168804,194.2
2122,155230804,-305.8
2123,155293804,194.2
2124,155355804,-305.8
2125,155418804,194.2
2126,155480804,-305.9
2127,155543804,194.1
2128,155605804,-305.9
2129,155668804,194.1
2130,155730804,-305.9
2131,155793804,194.1
2132,155855804,-306.0
2133,155918804,194.0
2134,155980804,-306.0
2135,156043804,194.0
2136,156105804,-306.0
2137,156168804,193.9
2138,156230804,-306.1
2139,156293804,193.9
2140,156355804,-306.1
2141,156418804,193.9
2142,156480804,-306.1
2143,156543804,193.8
2144,156605804,-306.2
2145,156668804,193.8
2146,156730804,-306.2
2147,156793804,193.8
2148,156855808,-302.3
2149,156918804,193.7
2150,156980804,-306.3
2151,157043804,193.7
2152,157105804,-306.3
2153,157168804,193.7
2154,157230804,-306.4
2155,157293804,193.6
2156,157355804,-306.4
2157,157418804,193.6
2158,157480822,-288.4
2159,157543804,193.6
2160,157605804,-306.5
2161,157668804,193.5
2162,157730804,-306.5
2163,157793804,193.5
2164,157855804,-306.5
2165,157918804,193.4
2166,157980804,-306.6
2167,158043804,193.4
2168,158105804,-306.6
2169,158168804,193.4
2170,158230804,-306.6
2171,158293804,193.3
2172,158355804,-306.7
2173,158418804,193.3
2174,158480804,-306.7
2175,158543804,193.3
2176,158605804,-306.8
2177,158668804,193.2
2178,158730804,-306.8
2179,158793804,193.2
2180,158855804,-306.8
2181,158918804,193.2
2182,158980804,-306.9
2183,159043804,193.1
2184,159105804,-306.9
2185,159168804,193.1
2186,159230804,-306.9
2187,159293804,193.1
2188,159355804,-307.0
2189,159418804,193.0
2190,159481804,693.0
2191,159543804,193.0
2192,159605813,-298.0
2193,159668804,192.9
2194,159731804,692.9
2195,159793804,192.9
2196,159856804,692.9
2197,159918804,192.9
2198,159980809,-302.1
2199,160043804,192.8
2200,160105804,-307.2
2201,160168804,192.8
2202,160230804,-307.2
2203,160293804,192.8
2204,160355804,-307.3
2205,160418804,192.7
2206,160480804,-307.3
2207,160543804,192.7
2208,160605804,-307.3
2209,160668804,192.7
2210,160730804,-307.4
2211,160793804,192.6
2212,160855804,-307.4
2213,160918804,192.6
2214,160980804,-307.4
2215,161043804,192.6
2216,161105804,-307.5
2217,161168804,192.5
2218,161230804,-307.5
2219,161293804,192.5
2220,161355804,-307.5
2221,161418804,192.4
2222,161480804,-307.6
2223,161543804,192.4
2224,161605804,-307.6
2225,161668804,192.4
2226,161730804,-307.6
2227,161793804,192.3
2228,161855804,-307.7
2229,161918804,192.3
2230,161980804,-307.7
2231,162043804,192.3
2232,162105804,-307.8
2233,162168804,192.2
2234,162230804,-307.8
2235,162293804,192.2
2236,162355804,-307.8
2237,162418804,192.2
2238,162480804,-307.9
2239,162543804,192.1
2240,162605807,-304.9
2241,162668804,192.1
2242,162730804,-307.9
2243,162793804,192.1
2244,162855804,-308.0
2245,162918804,192.0
2246,162980804,-308.0
2247,163043804,192.0
2248,163105804,-308.0
2249,163168804,191.9
2250,163230804,-308.1
2251,163293804,191.9
2252,163355804,-308.1
2253,163418804,191.9
2254,163480804,-308.1
2255,163543804,191.8
2256,163605804,-308.2
2257,163668804,191.8
2258,163730804,-308.2
2259,163793804,191.8
2260,163855804,-308.3
2261,163918804,191.7
2262,163980804,-308.3
2263,164043804,191.7
2264,164105804,-308.3
2265,164168804,191.7
2266,164230804,-308.4
2267,164293804,191.6
2268,164355804,-308.4
2269,164418804,191.6
2270,164481804,691.6
2271,164543804,191.6
2272,164605804,-308.5
2273,164668804,191.5
2274,164730804,-308.5
2275,164793804,191.5
2276,164855804,-308.5
2277,164918804,191.4
2278,164980804,-308.6
2279,165043804,191.4
2280,165105804,-308.6
2281,165168804,191.4
2282,165230804,-308.6
2283,165293804,191.3
2284,165355804,-308.7
2285,165418804,191.3
2286,165481804,691.3
2287,165543804,191.3
2288,165605802,-310.7
2289,165668804,191.2
2290,165731804,691.2
2291,165793804,191.2
2292,165855804,-308.8
2293,165918804,191.2
2294,165981804,691.1
2295,166043804,191.1
2296,166105804,-308.9
2297,166168804,191.1
2298,166230804,-308.9
2299,166293804,191.1
2300,166355804,-309.0
2301,166418804,191.0
2302,166481804,691.0
2303,166543804,191.0
2304,166606804,691.0
2305,166668804,190.9
2306,166730812,-301.1
2307,166793804,190.9
2308,166855800,-313.1
2309,166918804,190.9
2310,166980805,-308.1
2311,167043804,190.8
2312,167105804,-309.2
2313,167168804,190.8
2314,167230804,-309.2
2315,167293804,190.8
2316,167355804,-309.2
2317,167418804,190.7
2318,167480804,-309.3
2319,167543804,190.7
2320,167605804,-309.3
2321,167668804,190.7
2322,167730804,-309.4
2323,167793804,190.6
2324,167855804,-309.4
2325,167918804,190.6
2326,167980804,-309.4
2327,168043804,190.6
2328,168105804,-309.5
2329,168168804,190.5
2330,168230804,-309.5
2331,168293804,190.5
2332,168356804,690.5
2333,168418804,190.4
2334,168481804,690.4
2335,168543804,190.4
2336,168605821,-292.6
2337,168668804,190.4
2338,168731804,690.4
2339,168793804,190.3
2340,168855804,-309.7
2341,168918804,190.3
2342,168981804,690.3
2343,169043804,190.3
2344,169106804,690.3
2345,169168804,190.2
2346,169231804,690.2
2347,169293804,190.2
2348,169355804,-309.8
2349,169418804,190.2
2350,169480804,-309.9
2351,169543804,190.1
2352,169605804,-309.9
2353,169668804,190.1
2354,169730804,-309.9
2355,169793804,190.1
2356,169855804,-310.0
2357,169918804,190.0
2358,169980804,-310.0
2359,170043804,190.0
2360,170105804,-310.0
2361,170168804,189.9
2362,170230804,-310.1
2363,170293804,189.9
2364,170355804,-310.1
2365,170418804,189.9
2366,170480804,-310.1
2367,170543804,189.8
2368,170606804,689.8
2369,170668804,189.8
2370,170731804,689.8
2371,170793804,189.8
2372,170856804,689.8
2373,170918804,189.7
2374,170981804,689.7
2375,171043804,189.7
2376,171106804,689.7
2377,171168804,189.7
2378,171231804,689.6
2379,171293804,189.6
2380,171356804,689.6
2381,171418804,189.6
2382,171481804,689.6
2383,171543804,189.6
2384,171606804,689.5
2385,171668804,189.5
2386,171731804,689.5
2387,171793804,189.5
2388,171855804,-310.5
2389,171918804,189.4
2390,171981804,689.4
2391,172043804,189.4
2392,172106804,689.4
2393,172168804,189.4
2394,172231804,689.4
2395,172293804,189.3
2396,172356804,689.3
2397,172418804,189.3
2398,172480804,-310.7
2399,172543804,189.3
2400,172606804,689.3
2401,172668804,189.2
2402,172731804,689.2
2403,172793804,189.2
2404,172856804,689.2
2405,172918804,189.2
2406,172981804,689.1
2407,173043804,189.1
2408,173106804,689.1
2409,173168804,189.1
2410,173231804,689.1
2411,173293804,189.1
2412,173356804,689.0
2413,173418804,189.0
2414,173481804,689.0
2415,173543804,189.0
2416,173606804,689.0
2417,173668804,189.0
2418,173731804,688.9
2419,173793804,188.9
2420,173856804,688.9
2421,173918804,188.9
2422,173981804,688.9
2423,174043804,188.8
2424,174106804,688.8
2425,174168804,188.8
2426,174231804,688.8
2427,174293804,188.8
2428,174356804,688.8
2429,174418804,188.7
# ---- end ----
